721.65,718.87,716.67,714.66,712.63,710.55,708.62,706.60,704.47,702.37,700.26,697.73,694.89,692.03,689.55,687.37,685.29,683.13,680.66,676.69,672.51,669.10,667.70,667.20,670.36,676.29,683.48,688.82,695.49,702.63,709.86,717.72,727.73,737.10,745.12,752.17,761.44,770.19,778.12,785.67,794.32,802.22,809.39,815.93,821.88,827.70,833.94,841.60,850.64,856.01,859.50,861.82,863.24,864.37,865.34,866.35,867.39,868.44,869.50,870.38,871.03,871.37,871.16,870.50,869.61,868.44,866.71,864.79,862.79,860.48,857.14,851.51,845.59,840.03,834.93,829.94,824.52,818.87,813.26,808.04,803.30,798.66,794.05,789.40,784.45,779.58,774.91,770.46,766.24,762.00,757.75,753.39,748.68,743.32,737.31,731.35,725.77,720.65,715.32,710.08,704.76,698.91,692.50,688.51,685.97,684.51,685.54,687.56,689.93,692.30,694.24,695.76,696.99,697.89,698.41,698.61,698.44,697.78,696.26,693.22,688.65,683.57,678.46,673.52,668.61,663.89,659.12,654.01,648.41,641.90,634.64,627.29,621.02,613.25,605.57,599.71,597.11,594.73,592.34,590.07,587.98,585.96,583.89,582.25,581.64,582.87,584.07,585.27,586.47,587.66,588.88,590.52,592.62,595.02,597.39,599.92,602.92,606.26,609.81,613.71,617.44,621.41,625.93,631.03,637.18,644.48,652.69,661.14,666.86,673.01,679.74,686.77,694.29,701.50,708.00,713.65,718.67,724.35,730.28,736.19,741.94,747.73,753.13,758.51,764.10,769.93,776.73,784.51,792.63,799.87,805.99,811.74,817.01,821.29,824.20,827.05,829.84,832.59,835.50,838.44,841.30,844.09,846.88,849.79,853.62,857.77,861.92,866.17,869.47,871.83,873.59,875.29,876.99,878.72,880.67,882.99,885.38,887.75,890.06,892.35,894.72,897.64,901.00,904.67,908.38,910.71,912.64,914.50,916.36,918.18,919.32,920.17,920.97,921.86,922.80,923.90,924.25,923.11,921.88,920.55,919.11,917.55,915.93,914.31,912.56,910.48,907.72,904.46,901.13,897.65,893.80,889.34,884.03,878.63,873.27,867.64
720.76,718.91,717.39,715.80,713.99,712.14,710.02,707.88,705.77,703.45,701.13,698.44,695.50,692.56,689.94,687.64,685.38,683.03,680.49,675.97,671.78,668.87,667.72,668.27,673.59,680.48,686.08,691.88,699.12,706.67,713.91,720.74,730.22,738.86,746.31,753.67,762.83,771.17,778.78,786.34,795.18,802.91,809.88,816.39,822.62,828.80,835.31,842.97,851.73,857.28,860.28,862.24,863.81,865.33,866.52,867.61,868.67,869.76,870.99,872.02,872.81,873.23,873.05,872.47,871.56,870.27,868.38,866.42,864.42,862.38,859.70,854.11,847.92,842.00,836.59,831.59,826.25,820.82,815.43,810.29,805.67,801.07,796.54,792.15,787.56,782.63,777.82,773.22,768.70,764.38,760.10,755.93,751.81,746.99,741.51,735.49,729.31,724.12,718.96,714.02,708.93,702.87,696.09,689.69,683.75,679.10,678.41,679.26,681.41,684.42,687.14,689.39,691.17,692.62,693.76,694.42,694.78,694.65,693.56,690.67,686.16,681.16,676.20,671.55,666.75,661.97,657.08,651.85,646.00,639.47,632.45,625.49,619.51,612.23,605.00,599.46,596.98,594.56,592.16,589.88,587.77,585.77,583.72,582.35,582.07,583.30,584.52,585.71,586.90,588.12,589.33,591.31,593.71,596.26,598.79,601.79,605.06,608.43,611.78,615.20,618.73,622.72,627.40,632.85,639.35,646.92,655.01,662.46,668.19,674.81,681.88,688.80,696.12,703.04,709.23,714.72,719.97,725.62,731.43,737.16,742.64,748.03,753.38,758.85,764.61,770.90,777.88,785.99,794.58,802.00,808.19,814.00,818.95,822.44,825.23,828.13,830.83,833.28,835.89,838.44,841.20,844.08,846.94,849.93,853.66,857.44,861.02,864.93,868.40,870.92,872.71,874.40,876.11,877.76,879.52,881.57,883.90,886.25,888.63,891.16,894.07,897.71,901.50,905.33,908.97,910.74,912.37,914.10,915.88,917.66,918.65,919.28,919.86,920.70,921.71,922.80,923.15,922.08,920.92,919.62,918.15,916.55,914.92,913.30,911.65,909.59,906.56,903.16,899.81,896.53,893.10,888.93,883.79,878.44,873.11,867.60
722.47,720.45,718.73,717.08,715.21,713.19,710.99,708.76,706.49,704.06,701.55,698.81,695.90,692.98,690.24,687.73,685.28,682.77,679.99,674.95,671.00,668.82,667.90,669.76,676.15,683.35,688.73,696.15,703.56,710.86,717.85,724.02,732.40,740.20,747.24,754.51,763.33,771.44,779.00,786.75,796.01,803.57,810.25,816.61,822.86,829.14,836.13,844.04,852.34,857.93,860.68,862.51,864.23,865.96,867.38,868.54,869.66,871.00,872.43,873.63,874.56,875.11,875.02,874.53,873.78,872.68,870.91,869.07,867.12,864.96,862.04,856.91,850.48,844.12,838.39,833.36,828.31,823.19,818.06,813.06,808.27,803.60,799.09,794.79,790.55,785.86,781.00,776.17,771.53,767.03,762.64,758.44,754.51,750.38,745.44,739.78,733.58,727.61,722.37,717.44,712.49,707.05,700.71,694.33,687.90,681.68,677.01,674.15,673.94,676.07,679.09,681.95,684.40,686.63,688.77,690.28,691.21,691.42,690.46,687.52,683.17,678.58,674.05,669.47,664.63,659.84,654.97,649.70,643.67,637.10,630.63,624.45,618.28,611.43,604.58,599.20,596.67,594.17,591.75,589.50,587.48,585.57,583.64,582.50,582.44,583.68,584.86,586.03,587.22,588.46,589.75,592.17,594.89,597.59,600.25,603.19,606.44,609.82,613.13,616.43,619.99,623.95,628.62,634.61,641.58,649.11,656.71,663.57,669.59,676.35,683.36,690.08,697.08,703.77,710.00,715.76,721.22,726.69,732.06,737.39,742.77,748.21,753.64,759.16,764.94,771.30,778.78,787.20,795.78,803.07,809.28,815.13,819.97,823.13,825.84,828.56,831.13,833.53,835.94,838.24,840.82,843.61,846.44,849.48,852.86,856.24,859.52,863.08,866.63,869.55,871.77,873.48,875.17,876.82,878.49,880.31,882.50,884.88,887.44,890.48,894.66,898.88,902.69,906.26,909.59,911.05,912.29,913.75,915.42,917.07,917.91,918.50,919.10,919.81,920.65,921.57,921.98,921.31,920.21,918.81,917.29,915.72,914.10,912.52,910.73,908.40,905.13,901.73,898.45,895.29,892.01,887.87,882.82,877.59,872.40,867.11
724.55,722.38,720.30,718.32,716.29,714.09,711.82,709.34,706.69,704.13,701.50,698.84,696.13,693.32,690.52,687.89,685.27,682.44,679.03,673.78,670.26,668.84,668.59,672.72,679.36,686.12,692.07,700.30,707.39,714.22,721.06,727.30,734.72,741.61,748.12,755.25,763.70,771.53,779.01,786.83,796.07,803.59,810.18,816.42,822.72,829.34,836.76,844.75,852.66,858.38,861.11,862.93,864.74,866.55,868.16,869.50,870.77,872.29,873.83,875.16,876.24,876.93,876.99,876.62,876.03,875.10,873.39,871.63,869.83,867.66,864.52,859.78,853.33,846.67,840.57,835.32,830.52,825.75,820.91,816.06,811.27,806.56,801.95,797.51,793.43,789.11,784.41,779.48,774.67,769.88,765.32,761.05,757.16,753.36,748.96,743.73,737.66,731.38,725.88,720.79,715.86,710.83,705.06,698.92,692.57,686.04,679.37,673.07,669.75,669.76,671.67,674.22,677.12,680.05,682.64,684.60,685.83,686.27,685.63,683.43,679.97,676.05,671.85,667.24,662.38,657.68,652.84,647.45,641.36,634.82,628.80,623.26,617.18,610.66,604.14,598.98,596.45,593.93,591.49,589.26,587.34,585.50,583.65,582.68,582.82,584.05,585.22,586.38,587.55,588.80,590.28,592.94,595.87,598.75,601.74,604.64,607.80,611.10,614.35,617.57,621.23,625.20,629.82,636.27,643.66,651.05,658.04,664.42,670.61,677.39,684.30,690.92,697.59,703.99,710.19,716.18,721.84,727.17,732.30,737.43,742.75,748.12,753.60,759.16,764.96,771.44,779.23,787.82,796.37,803.58,809.82,815.67,820.40,823.33,825.96,828.53,830.97,833.28,835.54,837.68,840.00,842.55,845.31,848.23,851.35,854.48,857.55,860.74,864.26,867.72,870.69,872.52,874.22,875.86,877.48,879.18,881.23,883.82,886.68,890.16,895.25,899.92,903.83,907.20,910.07,911.34,912.39,913.62,915.05,916.44,917.19,917.78,918.39,919.00,919.71,920.45,920.84,920.43,919.31,917.87,916.35,914.81,913.22,911.65,909.70,907.18,903.85,900.38,896.98,893.71,890.34,885.99,881.00,875.96,871.03,866.01
726.82,724.56,722.04,719.55,717.24,714.93,712.54,709.68,706.46,703.70,701.00,698.55,696.16,693.55,690.76,688.11,685.31,682.01,677.73,672.57,669.62,668.94,669.79,676.90,683.13,688.91,696.05,704.14,710.51,716.79,723.64,730.54,737.22,743.15,749.00,755.95,764.00,771.52,778.84,786.56,795.33,802.91,809.61,815.86,822.22,829.41,837.13,845.08,852.75,858.67,861.57,863.50,865.35,867.14,868.90,870.49,872.02,873.63,875.19,876.62,877.83,878.68,878.94,878.73,878.27,877.45,875.81,874.09,872.52,870.50,867.20,862.71,856.43,849.66,843.15,837.48,832.88,828.49,823.97,819.26,814.64,809.93,805.13,800.39,796.20,792.31,787.97,783.11,778.10,772.95,768.15,763.76,759.79,755.97,752.04,747.27,741.47,735.38,729.54,724.15,719.12,714.20,709.03,703.13,697.13,691.32,684.84,675.98,669.26,666.02,665.50,666.63,669.54,672.91,675.41,677.44,678.75,679.37,679.28,678.53,676.59,673.53,669.56,664.81,660.04,655.49,650.66,645.10,639.01,632.62,626.94,621.84,616.14,609.82,603.65,598.80,596.33,593.86,591.40,589.20,587.34,585.54,583.70,582.87,583.19,584.41,585.58,586.73,587.89,589.16,590.87,593.60,596.61,599.74,603.23,606.18,609.23,612.38,615.50,618.66,622.47,626.49,631.03,637.79,645.52,652.68,659.04,665.00,671.15,677.83,684.67,691.32,697.64,703.71,709.78,715.88,721.76,727.02,732.13,737.27,742.53,747.75,753.22,758.80,764.63,771.32,779.20,787.80,796.34,803.55,809.85,815.65,820.26,823.05,825.62,828.06,830.36,832.54,834.70,836.75,838.75,840.94,843.56,846.22,849.21,852.25,855.17,858.00,861.35,865.36,869.27,871.51,873.25,874.88,876.51,878.19,880.14,883.10,886.38,890.21,895.79,900.73,904.80,908.06,910.37,911.56,912.62,913.68,914.74,915.76,916.46,917.07,917.67,918.23,918.85,919.44,919.76,919.42,918.23,916.80,915.32,913.82,912.27,910.64,908.54,905.92,902.75,899.14,895.40,891.77,888.07,883.32,878.40,873.63,869.02,864.32
729.50,726.74,723.88,721.01,718.34,715.82,713.14,710.00,706.47,703.09,700.32,697.93,695.66,693.31,690.86,687.93,684.70,681.18,677.14,672.32,669.62,669.29,671.05,679.17,685.67,691.81,699.87,707.32,713.28,719.66,726.88,733.63,739.64,744.97,750.29,756.62,764.25,771.50,778.59,785.96,794.01,801.57,808.63,815.29,821.67,828.93,836.54,844.58,852.79,858.78,861.80,863.90,865.94,867.84,869.64,871.33,872.99,874.69,876.33,877.94,879.30,880.24,880.85,880.78,880.39,879.75,878.69,877.50,876.01,873.83,870.41,865.78,859.62,852.87,846.06,839.67,835.28,831.37,827.26,822.67,818.03,813.37,808.64,803.78,798.99,795.04,791.11,786.76,781.73,776.43,771.27,766.54,762.50,758.57,754.66,750.24,745.00,739.01,733.20,727.71,722.47,717.45,712.55,707.08,701.30,695.51,689.84,682.34,674.43,667.74,664.66,662.44,662.92,665.20,668.01,670.39,672.44,673.76,674.21,674.16,673.00,670.39,666.61,662.08,657.55,653.08,648.26,642.68,636.29,630.33,625.16,620.32,614.51,608.16,602.65,598.53,596.11,593.76,591.48,589.35,587.39,585.52,583.66,583.01,583.54,584.69,585.85,586.98,588.09,589.35,591.25,594.09,597.23,600.61,604.54,607.86,610.89,613.86,616.88,619.99,623.70,627.72,632.36,638.89,646.54,653.45,659.41,664.94,670.53,677.08,684.04,690.77,696.76,702.61,708.54,714.61,720.69,725.98,731.13,736.32,741.55,746.92,752.38,757.88,763.66,770.39,778.38,786.93,795.32,802.57,809.11,814.86,819.42,822.39,824.83,827.12,829.32,831.42,833.44,835.39,837.23,839.14,841.35,843.88,846.86,849.93,852.85,855.59,858.45,862.00,866.17,870.27,872.38,874.06,875.76,877.56,879.61,882.96,886.67,890.89,896.90,901.51,905.25,908.29,910.39,911.56,912.58,913.53,914.33,914.95,915.53,916.13,916.73,917.28,917.85,918.37,918.70,918.51,917.28,915.80,914.29,912.79,911.25,909.37,907.11,904.56,901.68,897.98,893.88,889.53,884.97,880.26,875.67,871.23,866.84,862.30
732.61,729.03,725.74,722.54,719.44,716.64,713.65,710.28,706.51,702.55,699.70,697.35,695.16,693.01,690.86,687.51,683.79,680.20,676.64,672.38,670.05,670.21,673.18,681.24,688.04,694.80,703.19,709.97,715.83,722.55,730.11,736.50,741.91,746.82,751.76,757.47,764.54,771.47,778.31,785.34,792.85,800.22,807.45,814.43,820.99,828.23,835.69,843.77,852.43,858.76,861.93,864.18,866.38,868.46,870.39,872.18,873.92,875.68,877.40,879.10,880.53,881.56,882.50,882.70,882.46,882.00,881.48,880.77,879.33,877.03,873.57,868.90,862.84,856.19,849.33,842.52,837.82,834.02,830.30,826.06,821.44,816.83,812.18,807.34,802.12,797.81,794.03,790.19,785.35,780.08,774.67,769.62,765.35,761.26,757.23,752.97,748.15,742.29,736.65,731.14,725.77,720.71,715.89,710.82,705.27,699.40,694.26,688.57,680.69,671.88,666.19,660.91,658.66,658.99,661.12,663.71,666.33,668.24,669.14,669.52,668.86,666.72,663.35,659.16,654.88,650.50,645.71,640.11,633.49,628.01,623.25,618.51,612.70,606.64,601.81,598.32,596.00,593.76,591.63,589.55,587.49,585.52,583.63,583.14,583.88,584.95,586.07,587.16,588.24,589.48,591.50,594.42,597.74,601.42,605.84,609.54,612.68,615.57,618.51,621.64,625.22,629.18,633.82,639.94,647.22,653.73,659.24,664.32,669.30,675.62,682.59,689.33,695.28,701.10,706.92,712.85,719.00,724.38,729.65,734.92,740.12,745.63,751.17,756.67,762.34,769.01,776.97,785.38,793.58,800.88,807.58,813.31,818.01,821.45,823.80,825.96,828.05,830.07,832.01,833.84,835.60,837.33,839.17,841.46,844.36,847.46,850.50,853.37,856.00,859.14,863.32,868.78,871.49,873.41,875.25,877.23,879.42,883.07,887.09,891.61,897.89,902.06,905.38,908.22,910.30,911.44,912.38,913.19,913.77,914.10,914.57,915.13,915.74,916.27,916.82,917.31,917.67,917.59,916.34,914.84,913.32,911.82,910.26,908.14,905.78,903.32,900.64,896.77,892.31,887.36,882.07,877.35,873.03,868.85,864.65,860.28
736.50,731.55,727.61,724.09,720.47,717.24,714.00,710.43,706.47,702.33,699.32,697.00,694.93,692.82,690.66,686.70,682.52,679.09,675.92,672.66,671.14,672.34,677.37,683.88,690.73,697.92,705.39,711.70,718.05,725.30,732.99,738.92,743.85,748.56,753.42,758.75,764.94,771.39,778.00,784.90,792.34,799.24,806.00,812.87,820.06,827.28,834.72,842.67,851.11,858.52,862.00,864.24,866.49,868.81,871.14,873.14,874.91,876.68,878.45,879.96,881.27,882.45,883.55,884.34,884.50,884.16,883.77,883.12,881.79,879.62,876.30,872.04,866.11,859.70,853.31,846.94,840.63,836.00,832.65,829.30,824.90,820.25,815.62,811.00,806.06,800.95,796.67,793.04,788.86,783.87,778.63,773.42,768.51,764.23,759.94,755.44,750.52,744.93,739.54,734.15,728.89,724.01,719.06,714.19,708.96,703.14,697.53,692.50,686.39,678.81,670.40,663.92,659.55,656.71,655.56,657.83,660.26,662.16,663.36,663.90,663.51,662.12,659.69,655.99,651.86,647.64,642.93,637.27,630.74,625.65,620.99,616.13,610.80,605.90,601.65,598.32,596.17,593.99,591.88,589.80,587.72,585.66,583.67,583.28,584.17,585.19,586.22,587.25,588.29,589.53,591.51,594.46,598.01,602.18,607.18,611.20,614.63,617.72,620.61,623.95,627.44,631.22,635.58,641.09,647.58,653.33,658.17,662.73,667.22,673.12,679.70,686.25,692.87,699.08,704.86,710.42,716.34,721.94,727.50,732.90,738.01,743.46,749.34,755.03,760.50,766.97,774.60,782.64,790.64,798.09,804.61,810.35,815.59,820.02,822.44,824.51,826.49,828.41,830.38,832.10,833.82,835.57,837.29,839.02,841.61,844.69,848.05,851.47,854.68,858.09,862.03,866.80,870.48,873.07,875.22,877.41,879.76,883.44,887.49,892.04,898.29,902.07,905.05,907.79,910.08,911.20,911.92,912.50,912.97,913.23,913.62,914.14,914.74,915.28,915.82,916.31,916.69,916.65,915.35,913.88,912.46,911.03,909.35,907.17,904.83,902.44,899.65,895.41,890.65,885.54,880.13,875.02,870.68,866.60,862.54,858.44
740.06,734.41,729.67,725.44,721.25,717.54,714.10,710.33,706.08,701.71,698.81,696.57,694.51,692.38,689.97,685.62,681.35,678.25,675.41,672.63,672.12,674.49,679.84,685.76,692.64,700.02,707.30,713.86,720.71,727.89,734.91,740.52,745.33,750.03,754.89,760.13,766.02,771.97,778.16,784.86,792.18,798.77,805.01,811.51,819.16,826.37,833.93,841.85,850.02,858.34,862.11,864.42,866.74,869.15,871.68,873.96,875.95,877.72,879.40,880.78,882.06,883.39,884.67,885.81,886.41,886.48,886.21,885.48,884.01,881.84,878.84,874.96,869.39,863.29,857.18,851.03,844.13,838.71,834.87,831.87,828.16,823.73,819.11,814.56,809.97,804.92,800.12,795.81,791.80,787.23,782.28,777.15,772.03,767.21,762.72,758.06,752.95,747.29,742.08,736.90,731.74,726.81,721.96,717.29,712.38,706.88,700.88,695.78,690.52,684.14,675.57,668.09,662.24,657.55,654.08,653.39,654.42,655.95,657.42,658.33,658.24,657.26,655.38,652.27,648.48,644.28,639.41,633.70,628.04,623.21,618.44,613.60,609.19,605.27,601.49,598.27,596.19,594.09,591.98,589.88,587.79,585.72,583.85,583.58,584.50,585.45,586.41,587.36,588.34,589.57,591.58,594.69,598.45,602.86,608.14,612.67,616.50,619.93,623.26,626.72,630.17,633.85,638.14,643.63,649.43,654.75,659.40,663.35,667.20,672.14,677.64,683.32,689.86,696.27,702.23,707.76,713.23,718.86,724.47,729.93,735.20,740.75,746.88,752.88,758.53,764.64,771.44,778.69,786.24,793.87,800.44,806.24,811.67,816.66,820.26,822.63,824.49,826.25,828.36,830.32,832.12,833.80,835.46,837.32,839.72,843.04,847.26,851.31,854.97,858.60,862.43,866.55,870.10,872.86,875.24,877.61,880.13,883.70,887.67,892.19,898.14,901.79,904.58,907.09,909.29,910.60,911.26,911.72,912.12,912.36,912.66,913.14,913.75,914.28,914.79,915.27,915.69,915.76,914.59,913.17,911.80,910.37,908.50,906.29,904.01,901.63,898.82,894.59,889.72,884.36,878.62,873.24,868.77,864.65,860.63,856.57
743.40,737.35,731.78,726.65,721.87,717.74,714.07,710.07,705.53,700.98,698.27,696.10,694.00,691.79,688.94,684.38,680.24,677.54,675.00,672.47,672.95,676.44,681.42,687.30,694.21,701.64,709.09,716.02,723.25,730.10,736.22,741.61,746.45,751.22,756.13,761.42,767.30,772.89,778.68,785.19,792.38,798.72,804.44,810.49,818.46,825.62,833.34,841.29,849.18,858.20,862.23,864.63,867.02,869.45,872.12,874.69,876.97,878.75,880.34,881.65,882.95,884.41,885.85,887.18,888.16,888.69,888.57,887.76,886.11,883.91,881.22,877.71,872.57,866.81,860.90,854.93,848.07,841.95,837.20,834.13,831.16,827.16,822.62,818.05,813.76,809.14,804.00,798.80,794.60,790.37,785.73,780.78,775.63,770.18,765.45,760.70,755.43,749.55,744.44,739.49,734.46,729.36,724.66,720.15,715.56,710.49,704.32,698.80,693.80,688.42,680.82,672.71,665.84,660.04,654.95,650.56,649.54,650.17,651.46,652.62,652.81,652.10,650.57,648.05,644.61,640.38,635.36,629.78,625.20,620.61,615.78,611.12,607.71,604.61,601.26,598.21,596.13,594.11,591.99,589.87,587.76,585.69,584.10,583.96,584.87,585.74,586.66,587.53,588.43,589.60,591.69,594.99,598.95,603.52,608.94,614.02,618.28,622.14,626.05,629.63,633.08,636.81,641.27,646.92,652.14,657.14,661.71,665.14,668.49,672.46,676.80,681.50,687.51,693.92,699.98,705.41,710.24,715.68,721.17,726.60,732.06,737.76,744.05,750.33,756.26,762.04,767.95,774.27,781.18,788.75,795.44,801.39,806.95,812.26,817.26,820.15,822.09,823.87,826.15,828.43,830.44,832.22,833.99,836.24,838.65,842.33,847.54,852.07,856.05,859.83,863.52,867.03,870.03,872.76,875.33,877.86,880.56,883.97,887.76,892.14,897.67,901.30,903.97,906.23,908.25,909.74,910.44,910.86,911.25,911.50,911.74,912.16,912.74,913.27,913.75,914.23,914.69,914.89,913.91,912.60,911.25,909.75,907.70,905.49,903.25,900.88,898.03,894.03,889.15,883.56,877.48,871.86,867.13,862.87,858.77,854.64
